CUST_CODE,SHOP_MONTH,C_YEAR,C_MONTH,PREVIOUS_MONTH,NEXT_MONTH,P_YEAR,P_MONTH
CUST0000802824,200701,2007,1,,200705,,
CUST0000818946,200609,2006,9,,200703,,
CUST0000820228,200608,2006,8,,200609,,
CUST0000836684,200606,2006,6,,200701,,
CUST0000841801,200709,2007,9,,,,
CUST0000887319,200710,2007,10,,,,
CUST0000889750,200604,2006,4,,200605,,
CUST0000924588,200604,2006,4,,,,
CUST0000930266,200608,2006,8,,200609,,
CUST0000954608,200607,2006,7,,200610,,
CUST0000974681,200608,2006,8,,200609,,
CUST0000038176,200605,2006,5,,200607,,
CUST0000074259,200604,2006,4,,200606,,
CUST0000075283,200604,2006,4,,200607,,
CUST0000087682,200801,2008,1,,200803,,
CUST0000099900,200608,2006,8,,,,
CUST0000118887,200704,2007,4,,,,
CUST0000125235,200608,2006,8,,200612,,
CUST0000136191,200802,2008,2,,,,
CUST0000150009,200606,2006,6,,,,
CUST0000164615,200702,2007,2,,,,
CUST0000219442,200711,2007,11,,200712,,
CUST0000232197,200606,2006,6,,200609,,
CUST0000255775,200604,2006,4,,200608,,
CUST0000265774,200604,2006,4,,200605,,
CUST0000295679,200703,2007,3,,,,
CUST0000296255,200712,2007,12,,,,
CUST0000300687,200604,2006,4,,200606,,
CUST0000345919,200705,2007,5,,,,
CUST0000355536,200609,2006,9,,200806,,
CUST0000384844,200605,2006,5,,,,
CUST0000403694,200608,2006,8,,200704,,
CUST0000406562,200704,2007,4,,,,
CUST0000407855,200709,2007,9,,200802,,
CUST0000411134,200605,2006,5,,200608,,
CUST0000436160,200607,2006,7,,200608,,
CUST0000462164,200604,2006,4,,200605,,
CUST0000471413,200607,2006,7,,,,
CUST0000484002,200607,2006,7,,200610,,
CUST0000488196,200708,2007,8,,200801,,
CUST0000489228,200702,2007,2,,,,
CUST0000505960,200702,2007,2,,,,
CUST0000549211,200605,2006,5,,200607,,
CUST0000550215,200803,2008,3,,,,
CUST0000558077,200604,2006,4,,200605,,
CUST0000564879,200606,2006,6,,200710,,
CUST0000568924,200707,2007,7,,,,
CUST0000577062,200604,2006,4,,,,
CUST0000594020,200709,2007,9,,,,
CUST0000633979,200607,2006,7,,200701,,
CUST0000648251,200604,2006,4,,200605,,
CUST0000660120,200703,2007,3,,200707,,
CUST0000671242,200607,2006,7,,,,
CUST0000673345,200604,2006,4,,200701,,
CUST0000680280,200608,2006,8,,200705,,
CUST0000695615,200710,2007,10,,200711,,
CUST0000710875,200803,2008,3,,,,
CUST0000751170,200610,2006,10,,200701,,
CUST0000756714,200604,2006,4,,200607,,
CUST0000800372,200607,2006,7,,200609,,
CUST0000808396,200705,2007,5,,200804,,
CUST0000812410,200604,2006,4,,200605,,
CUST0000824480,200605,2006,5,,200607,,
CUST0000837078,200604,2006,4,,200605,,
CUST0000854290,200606,2006,6,,200801,,
CUST0000873304,200612,2006,12,,200704,,
CUST0000879309,200608,2006,8,,,,
CUST0000882175,200711,2007,11,,,,
CUST0000891327,200711,2007,11,,,,
CUST0000894238,200706,2007,6,,200707,,
CUST0000935255,200604,2006,4,,200605,,
CUST0000938878,200707,2007,7,,200712,,
CUST0000961303,200711,2007,11,,200801,,
CUST0000961762,200706,2007,6,,200707,,
CUST0000962210,200604,2006,4,,200606,,
CUST0000964478,200611,2006,11,,200707,,
CUST0000969713,200609,2006,9,,200707,,
CUST0000973105,200609,2006,9,,,,
CUST0000978339,200605,2006,5,,200606,,
CUST0000978379,200610,2006,10,,,,
CUST0000998049,200608,2006,8,,200702,,
CUST0000015935,200604,2006,4,,200607,,
CUST0000059662,200605,2006,5,,200606,,
CUST0000061512,200612,2006,12,,200702,,
CUST0000077848,200604,2006,4,,,,
CUST0000124528,200608,2006,8,,200610,,
CUST0000160825,200604,2006,4,,200605,,
CUST0000167331,200706,2007,6,,200707,,
CUST0000175148,200612,2006,12,,200701,,
CUST0000175152,200703,2007,3,,,,
CUST0000180967,200606,2006,6,,,,
CUST0000185462,200606,2006,6,,200607,,
CUST0000195880,200611,2006,11,,200612,,
CUST0000225844,200704,2007,4,,,,
CUST0000230252,200607,2006,7,,,,
CUST0000236180,200604,2006,4,,200605,,
CUST0000239622,200802,2008,2,,,,
CUST0000239714,200604,2006,4,,200605,,
CUST0000248426,200607,2006,7,,200802,,
CUST0000314681,200701,2007,1,,200702,,
CUST0000320929,200709,2007,9,,200805,,
CUST0000326074,200605,2006,5,,200606,,
CUST0000338272,200707,2007,7,,200712,,
CUST0000339754,200606,2006,6,,200608,,
CUST0000342432,200604,2006,4,,200608,,
CUST0000378015,200605,2006,5,,200606,,
CUST0000381019,200604,2006,4,,200605,,
CUST0000387423,200605,2006,5,,200709,,
CUST0000393047,200604,2006,4,,200605,,
CUST0000400328,200612,2006,12,,,,
CUST0000418841,200611,2006,11,,,,
CUST0000429927,200608,2006,8,,200805,,
CUST0000435008,200604,2006,4,,200605,,
CUST0000441394,200604,2006,4,,200806,,
CUST0000451201,200706,2007,6,,200707,,
CUST0000487922,200703,2007,3,,,,
CUST0000492490,200710,2007,10,,,,
CUST0000503266,200604,2006,4,,200605,,
CUST0000511022,200604,2006,4,,200605,,
CUST0000515317,200604,2006,4,,200605,,
CUST0000540536,200604,2006,4,,200606,,
CUST0000550825,200608,2006,8,,200609,,
CUST0000584152,200607,2006,7,,200609,,
CUST0000596336,200606,2006,6,,200607,,
CUST0000624930,200606,2006,6,,200701,,
CUST0000629704,200605,2006,5,,,,
CUST0000648730,200605,2006,5,,,,
CUST0000677763,200708,2007,8,,,,
CUST0000684293,200606,2006,6,,200607,,
CUST0000696991,200802,2008,2,,,,
CUST0000703908,200604,2006,4,,200605,,
CUST0000708626,200706,2007,6,,,,
CUST0000708740,200708,2007,8,,200711,,
CUST0000718842,200611,2006,11,,200702,,
CUST0000725682,200705,2007,5,,200709,,
CUST0000762781,200604,2006,4,,200605,,
CUST0000767282,200606,2006,6,,200607,,
CUST0000784030,200611,2006,11,,200701,,
CUST0000789660,200707,2007,7,,200708,,
CUST0000808289,200608,2006,8,,,,
CUST0000827035,200710,2007,10,,,,
CUST0000855497,200703,2007,3,,200705,,
CUST0000907032,200604,2006,4,,200605,,
CUST0000922284,200605,2006,5,,200611,,
CUST0000926034,200701,2007,1,,,,
CUST0000945913,200706,2007,6,,200805,,
CUST0000973685,200702,2007,2,,200803,,
CUST0000032358,200607,2006,7,,200709,,
CUST0000043394,200606,2006,6,,200607,,
CUST0000053927,200607,2006,7,,200609,,
CUST0000059471,200705,2007,5,,,,
CUST0000061537,200711,2007,11,,,,
CUST0000065523,200608,2006,8,,,,
CUST0000092652,200611,2006,11,,200805,,
CUST0000132530,200608,2006,8,,200609,,
CUST0000134373,200706,2007,6,,200803,,
CUST0000172937,200605,2006,5,,200606,,
CUST0000174352,200605,2006,5,,200606,,
CUST0000181512,200606,2006,6,,200607,,
CUST0000203439,200604,2006,4,,200605,,
CUST0000235852,200605,2006,5,,200611,,
CUST0000259806,200802,2008,2,,,,
CUST0000269288,200803,2008,3,,,,
CUST0000303300,200606,2006,6,,200611,,
CUST0000307318,200801,2008,1,,,,
CUST0000313734,200608,2006,8,,200705,,
CUST0000334362,200612,2006,12,,,,
CUST0000340800,200609,2006,9,,200701,,
CUST0000344309,200605,2006,5,,200607,,
CUST0000359268,200609,2006,9,,,,
CUST0000364227,200609,2006,9,,200610,,
CUST0000367810,200607,2006,7,,200609,,
CUST0000387305,200706,2007,6,,,,
CUST0000414514,200604,2006,4,,200605,,
CUST0000423000,200705,2007,5,,,,
CUST0000442859,200604,2006,4,,,,
CUST0000462617,200706,2007,6,,,,
CUST0000474462,200604,2006,4,,200605,,
CUST0000486149,200610,2006,10,,,,
CUST0000495595,200605,2006,5,,200606,,
CUST0000501508,200612,2006,12,,200711,,
CUST0000508150,200708,2007,8,,200805,,
CUST0000523177,200604,2006,4,,200609,,
CUST0000533053,200608,2006,8,,,,
CUST0000558362,200606,2006,6,,200706,,
CUST0000572630,200606,2006,6,,200607,,
CUST0000591629,200604,2006,4,,200605,,
CUST0000597239,200605,2006,5,,200608,,
CUST0000603487,200711,2007,11,,200712,,
CUST0000614639,200612,2006,12,,200803,,
CUST0000618365,200710,2007,10,,,,
CUST0000619158,200710,2007,10,,,,
CUST0000644893,200604,2006,4,,200605,,
CUST0000657372,200704,2007,4,,,,
CUST0000658460,200604,2006,4,,200605,,
CUST0000670645,200701,2007,1,,200806,,
CUST0000672588,200706,2007,6,,,,
CUST0000682255,200609,2006,9,,200704,,
CUST0000691341,200607,2006,7,,200612,,
CUST0000691819,200711,2007,11,,,,
CUST0000694213,200705,2007,5,,,,
CUST0000695675,200611,2006,11,,,,
CUST0000696529,200803,2008,3,,200805,,
CUST0000697470,200605,2006,5,,200609,,
CUST0000715467,200604,2006,4,,200605,,
CUST0000718240,200705,2007,5,,,,
CUST0000733271,200605,2006,5,,200606,,
CUST0000749748,200801,2008,1,,,,
CUST0000750760,200708,2007,8,,,,
CUST0000800043,200710,2007,10,,200806,,
CUST0000800070,200604,2006,4,,200605,,
CUST0000813337,200610,2006,10,,,,
CUST0000837641,200605,2006,5,,200608,,
CUST0000844556,200608,2006,8,,,,
CUST0000845028,200701,2007,1,,,,
CUST0000848249,200703,2007,3,,200704,,
CUST0000850316,200802,2008,2,,,,
CUST0000873370,200609,2006,9,,200612,,
CUST0000884185,200604,2006,4,,200607,,
CUST0000905563,200604,2006,4,,200605,,
CUST0000906997,200606,2006,6,,200607,,
CUST0000910052,200606,2006,6,,,,
CUST0000945029,200709,2007,9,,,,
CUST0000986995,200605,2006,5,,200608,,
CUST0000020205,200708,2007,8,,,,
CUST0000047918,200703,2007,3,,,,
CUST0000076018,200803,2008,3,,200805,,
CUST0000076024,200703,2007,3,,200705,,
CUST0000093261,200604,2006,4,,200605,,
CUST0000115504,200604,2006,4,,200605,,
CUST0000144862,200607,2006,7,,200609,,
CUST0000172573,200612,2006,12,,,,
CUST0000175184,200606,2006,6,,200711,,
CUST0000219525,200611,2006,11,,200612,,
CUST0000228669,200605,2006,5,,,,
CUST0000239444,200605,2006,5,,,,
CUST0000248215,200611,2006,11,,200612,,
CUST0000249396,200711,2007,11,,200712,,
CUST0000264310,200611,2006,11,,200702,,
CUST0000279591,200612,2006,12,,,,
CUST0000312411,200605,2006,5,,200606,,
CUST0000314887,200801,2008,1,,,,
CUST0000339006,200608,2006,8,,200611,,
CUST0000348702,200709,2007,9,,,,
CUST0000380858,200611,2006,11,,200701,,
CUST0000419069,200712,2007,12,,,,
CUST0000431111,200604,2006,4,,200605,,
CUST0000451206,200706,2007,6,,200711,,
CUST0000520865,200704,2007,4,,200706,,
CUST0000524112,200701,2007,1,,200702,,
CUST0000553777,200604,2006,4,,200605,,
CUST0000568827,200606,2006,6,,200612,,
CUST0000577401,200701,2007,1,,200704,,
CUST0000586090,200707,2007,7,,,,
CUST0000607596,200604,2006,4,,200605,,
CUST0000664592,200604,2006,4,,200607,,
CUST0000683146,200707,2007,7,,200708,,
CUST0000693463,200701,2007,1,,200702,,
CUST0000704959,200608,2006,8,,200609,,
CUST0000748927,200608,2006,8,,200711,,
CUST0000763517,200606,2006,6,,,,
CUST0000793174,200711,2007,11,,200803,,
CUST0000794560,200708,2007,8,,,,
CUST0000852235,200711,2007,11,,200802,,
CUST0000861392,200604,2006,4,,,,
CUST0000889188,200604,2006,4,,,,
CUST0000893799,200707,2007,7,,200710,,
CUST0000916765,200606,2006,6,,,,
CUST0000921732,200803,2008,3,,,,
CUST0000934224,200701,2007,1,,200703,,
CUST0000945695,200604,2006,4,,200605,,
CUST0000970601,200608,2006,8,,,,
CUST0000970826,200607,2006,7,,200608,,
CUST0000977856,200608,2006,8,,,,
CUST0000989417,200609,2006,9,,,,
CUST0000994485,200604,2006,4,,200702,,
CUST0000007501,200605,2006,5,,200606,,
CUST0000011715,200702,2007,2,,,,
CUST0000049604,200705,2007,5,,,,
CUST0000063352,200706,2007,6,,200708,,
CUST0000160842,200703,2007,3,,200704,,
CUST0000163368,200604,2006,4,,200605,,
CUST0000167795,200703,2007,3,,200803,,
CUST0000173648,200712,2007,12,,,,
CUST0000210783,200612,2006,12,,200701,,
CUST0000212722,200701,2007,1,,200803,,
CUST0000218025,200608,2006,8,,,,
CUST0000238552,200711,2007,11,,,,
CUST0000239641,200701,2007,1,,,,
CUST0000260085,200702,2007,2,,,,
CUST0000268143,200604,2006,4,,200605,,
CUST0000270546,200702,2007,2,,,,
CUST0000283802,200702,2007,2,,,,
CUST0000310147,200604,2006,4,,200605,,
CUST0000324250,200611,2006,11,,200708,,
CUST0000355934,200709,2007,9,,,,
CUST0000392971,200705,2007,5,,,,
CUST0000420309,200612,2006,12,,,,
CUST0000442578,200702,2007,2,,,,
CUST0000445244,200604,2006,4,,200605,,
CUST0000448168,200607,2006,7,,200609,,
CUST0000448342,200708,2007,8,,200709,,
CUST0000479105,200605,2006,5,,200606,,
CUST0000529465,200801,2008,1,,,,
CUST0000529710,200610,2006,10,,200710,,
CUST0000550441,200607,2006,7,,200701,,
CUST0000561528,200801,2008,1,,200807,,
CUST0000574243,200605,2006,5,,200606,,
CUST0000618490,200703,2007,3,,,,
CUST0000627121,200604,2006,4,,200607,,
CUST0000631412,200803,2008,3,,200804,,
CUST0000634688,200604,2006,4,,200605,,
CUST0000644957,200709,2007,9,,200710,,
CUST0000649557,200704,2007,4,,,,
CUST0000678022,200604,2006,4,,200605,,
CUST0000690177,200801,2008,1,,,,
CUST0000696330,200802,2008,2,,,,
CUST0000710649,200612,2006,12,,200704,,
CUST0000746345,200701,2007,1,,,,
CUST0000757709,200605,2006,5,,200607,,
CUST0000776350,200711,2007,11,,,,
CUST0000796169,200611,2006,11,,,,
CUST0000805042,200607,2006,7,,,,
CUST0000815470,200607,2006,7,,,,
CUST0000844253,200605,2006,5,,,,
CUST0000859609,200709,2007,9,,,,
CUST0000862205,200710,2007,10,,,,
CUST0000893117,200606,2006,6,,200607,,
CUST0000904289,200706,2007,6,,200707,,
CUST0000913796,200604,2006,4,,200605,,
CUST0000934223,200605,2006,5,,,,
CUST0000944640,200606,2006,6,,200608,,
CUST0000963784,200702,2007,2,,,,
CUST0000980531,200708,2007,8,,200712,,
CUST0000992085,200702,2007,2,,200703,,
CUST0000038406,200708,2007,8,,,,
CUST0000078146,200604,2006,4,,200605,,
CUST0000083900,200702,2007,2,,,,
CUST0000085399,200607,2006,7,,200609,,
CUST0000104156,200709,2007,9,,,,
CUST0000130313,200604,2006,4,,200605,,
CUST0000140076,200711,2007,11,,,,
CUST0000144177,200708,2007,8,,,,
CUST0000145018,200604,2006,4,,200607,,
CUST0000190299,200610,2006,10,,200611,,
CUST0000190712,200702,2007,2,,200708,,
CUST0000193593,200608,2006,8,,200609,,
CUST0000197322,200609,2006,9,,200709,,
CUST0000201137,200611,2006,11,,,,
CUST0000240289,200605,2006,5,,200606,,
CUST0000276340,200608,2006,8,,,,
CUST0000285392,200709,2007,9,,200711,,
CUST0000292759,200704,2007,4,,,,
CUST0000293517,200604,2006,4,,200605,,
CUST0000297129,200803,2008,3,,,,
CUST0000305139,200708,2007,8,,200802,,
CUST0000309691,200606,2006,6,,200607,,
CUST0000315942,200604,2006,4,,200605,,
CUST0000334773,200607,2006,7,,200608,,
CUST0000356357,200604,2006,4,,200605,,
CUST0000384410,200604,2006,4,,200605,,
CUST0000386032,200606,2006,6,,200608,,
CUST0000405646,200608,2006,8,,200610,,
CUST0000408487,200605,2006,5,,200611,,
CUST0000417416,200709,2007,9,,,,
CUST0000418388,200604,2006,4,,200605,,
CUST0000425485,200711,2007,11,,,,
CUST0000431761,200606,2006,6,,200608,,
CUST0000433825,200804,2008,4,,,,
CUST0000442927,200607,2006,7,,,,
CUST0000463978,200706,2007,6,,,,
CUST0000466859,200704,2007,4,,,,
CUST0000494390,200707,2007,7,,200804,,
CUST0000498211,200803,2008,3,,,,
CUST0000505317,200610,2006,10,,200703,,
CUST0000550874,200604,2006,4,,200606,,
CUST0000560154,200705,2007,5,,200708,,
CUST0000583585,200607,2006,7,,200610,,
CUST0000589412,200606,2006,6,,200704,,
CUST0000599687,200801,2008,1,,,,
CUST0000644153,200605,2006,5,,200606,,
CUST0000659646,200606,2006,6,,200607,,
CUST0000671191,200607,2006,7,,,,
CUST0000672303,200606,2006,6,,,,
CUST0000685848,200606,2006,6,,200608,,
CUST0000699151,200609,2006,9,,200610,,
CUST0000736242,200703,2007,3,,200710,,
CUST0000745583,200705,2007,5,,200706,,
CUST0000761249,200803,2008,3,,,,
CUST0000764951,200709,2007,9,,,,
CUST0000783947,200604,2006,4,,200605,,
CUST0000785765,200610,2006,10,,,,
CUST0000789670,200609,2006,9,,200611,,
CUST0000823610,200707,2007,7,,200710,,
CUST0000829905,200604,2006,4,,200605,,
CUST0000831425,200607,2006,7,,200806,,
CUST0000845370,200604,2006,4,,200606,,
CUST0000849211,200604,2006,4,,200605,,
CUST0000863110,200703,2007,3,,,,
CUST0000871418,200610,2006,10,,200805,,
CUST0000878036,200608,2006,8,,200711,,
CUST0000888794,200609,2006,9,,200610,,
CUST0000917659,200607,2006,7,,200610,,
CUST0000949903,200608,2006,8,,200702,,
CUST0000955566,200607,2006,7,,200608,,
CUST0000990152,200609,2006,9,,200701,,
CUST0000995115,200604,2006,4,,200605,,
CUST0000997159,200608,2006,8,,200610,,
CUST0000093482,200702,2007,2,,,,
CUST0000097699,200802,2008,2,,,,
CUST0000104537,200604,2006,4,,200605,,
CUST0000126789,200706,2007,6,,,,
CUST0000134281,200607,2006,7,,200609,,
CUST0000156995,200706,2007,6,,200711,,
CUST0000181210,200712,2007,12,,200805,,
CUST0000184568,200701,2007,1,,,,
CUST0000202818,200609,2006,9,,200611,,
CUST0000252083,200705,2007,5,,,,
CUST0000271705,200610,2006,10,,,,
CUST0000273906,200705,2007,5,,200709,,
CUST0000281501,200604,2006,4,,200605,,
CUST0000314122,200604,2006,4,,200608,,
CUST0000320706,200604,2006,4,,,,
CUST0000321246,200605,2006,5,,200608,,
CUST0000322562,200604,2006,4,,200605,,
CUST0000352630,200712,2007,12,,,,
CUST0000370974,200609,2006,9,,200805,,
CUST0000372188,200604,2006,4,,200605,,
CUST0000438334,200607,2006,7,,,,
CUST0000469831,200705,2007,5,,200706,,
CUST0000496202,200611,2006,11,,200612,,
CUST0000502398,200711,2007,11,,,,
CUST0000537317,200604,2006,4,,200605,,
CUST0000571726,200702,2007,2,,,,
CUST0000580266,200605,2006,5,,200609,,
CUST0000587009,200606,2006,6,,200608,,
CUST0000612155,200611,2006,11,,200705,,
CUST0000625447,200704,2007,4,,,,
CUST0000640090,200606,2006,6,,200610,,
CUST0000688494,200710,2007,10,,,,
CUST0000689242,200703,2007,3,,200706,,
CUST0000708515,200712,2007,12,,,,
CUST0000771206,200606,2006,6,,200608,,
CUST0000788865,200608,2006,8,,200712,,
CUST0000806673,200705,2007,5,,200706,,
CUST0000812445,200607,2006,7,,,,
CUST0000812846,200704,2007,4,,200708,,
CUST0000826614,200712,2007,12,,,,
CUST0000854585,200708,2007,8,,200709,,
CUST0000867056,200605,2006,5,,,,
CUST0000873102,200608,2006,8,,,,
CUST0000889983,200606,2006,6,,,,
CUST0000898289,200607,2006,7,,200806,,
CUST0000904392,200707,2007,7,,,,
CUST0000908905,200706,2007,6,,200707,,
CUST0000915919,200608,2006,8,,200610,,
CUST0000915945,200604,2006,4,,200605,,
CUST0000943833,200604,2006,4,,200605,,
CUST0000951428,200608,2006,8,,200609,,
CUST0000952910,200802,2008,2,,,,
CUST0000962397,200701,2007,1,,,,
CUST0000991491,200604,2006,4,,200704,,
CUST0000000689,200707,2007,7,,200708,,
CUST0000008415,200604,2006,4,,200605,,
CUST0000018908,200701,2007,1,,200704,,
CUST0000023689,200803,2008,3,,,,
CUST0000028817,200609,2006,9,,200806,,
CUST0000062155,200609,2006,9,,200612,,
CUST0000100205,200605,2006,5,,200609,,
CUST0000101102,200604,2006,4,,200605,,
CUST0000104264,200803,2008,3,,,,
CUST0000117706,200611,2006,11,,200702,,
CUST0000118687,200803,2008,3,,,,
CUST0000131254,200604,2006,4,,,,
CUST0000146678,200801,2008,1,,,,
CUST0000151018,200706,2007,6,,,,
CUST0000154533,200706,2007,6,,,,
CUST0000166396,200803,2008,3,,,,
CUST0000167624,200604,2006,4,,200605,,
CUST0000209021,200608,2006,8,,200609,,
CUST0000274145,200606,2006,6,,200701,,
CUST0000281049,200604,2006,4,,200605,,
CUST0000291042,200604,2006,4,,,,
CUST0000293146,200704,2007,4,,200708,,
CUST0000313862,200606,2006,6,,200607,,
CUST0000334222,200604,2006,4,,200605,,
CUST0000335095,200609,2006,9,,,,
CUST0000343746,200711,2007,11,,,,
CUST0000371194,200606,2006,6,,200703,,
CUST0000379064,200801,2008,1,,,,
CUST0000413042,200704,2007,4,,,,
CUST0000413679,200709,2007,9,,200710,,
CUST0000442754,200606,2006,6,,200608,,
CUST0000489449,200611,2006,11,,,,
CUST0000508350,200606,2006,6,,200607,,
CUST0000539672,200604,2006,4,,200605,,
CUST0000542625,200801,2008,1,,,,
CUST0000554021,200604,2006,4,,200609,,
CUST0000557661,200701,2007,1,,200711,,
CUST0000567067,200606,2006,6,,200701,,
CUST0000574609,200703,2007,3,,200704,,
CUST0000575523,200604,2006,4,,200606,,
CUST0000588190,200611,2006,11,,,,
CUST0000589379,200607,2006,7,,200611,,
CUST0000601327,200607,2006,7,,,,
CUST0000625677,200604,2006,4,,200605,,
CUST0000633906,200604,2006,4,,200605,,
CUST0000656239,200609,2006,9,,,,
CUST0000659274,200706,2007,6,,200707,,
CUST0000679573,200605,2006,5,,200608,,
CUST0000693648,200610,2006,10,,200611,,
CUST0000714436,200802,2008,2,,,,
CUST0000738850,200611,2006,11,,200612,,
CUST0000760654,200605,2006,5,,200608,,
CUST0000824000,200606,2006,6,,200607,,
CUST0000825766,200707,2007,7,,200803,,
CUST0000878990,200608,2006,8,,200609,,
CUST0000904686,200803,2008,3,,200805,,
CUST0000942884,200705,2007,5,,,,
CUST0000955560,200707,2007,7,,,,
CUST0000961285,200604,2006,4,,200606,,
CUST0000961479,200712,2007,12,,200801,,
CUST0000964285,200702,2007,2,,,,
CUST0000003667,200701,2007,1,,,,
CUST0000021218,200604,2006,4,,200605,,
CUST0000033991,200712,2007,12,,,,
CUST0000041090,200605,2006,5,,200606,,
CUST0000064428,200710,2007,10,,,,
CUST0000069522,200604,2006,4,,200605,,
CUST0000107052,200611,2006,11,,,,
